day,user_id,value_prop,clicked,view_count,click_count,payment_count,total_spent
2020-11-29,28951,point,0,0,0,1,0.26
2020-11-29,24164,point,0,0,0,1,35.56
2020-11-29,7608,cellphone_recharge,0,1,0,1,9.44
2020-11-29,50313,link_cobro,0,0,0,1,70.04
2020-11-29,15229,point,0,0,0,1,9.29
2020-11-29,57422,credits_consumer,0,0,0,2,189.39
2020-11-29,18850,credits_consumer,1,0,0,1,21.94
2020-11-29,5009,credits_consumer,0,0,0,1,21.48
2020-11-29,26612,send_money,0,1,0,1,11.16
2020-11-29,1368,link_cobro,0,0,0,1,27.44
2020-11-29,25740,prepaid,0,0,0,1,107.33
2020-11-29,87706,credits_consumer,0,1,0,2,55.93
2020-11-29,56843,point,0,1,0,1,62.24
2020-11-29,13607,transport,0,0,0,1,5.22
2020-11-29,31640,send_money,0,0,0,1,0.6
2020-11-29,3017,link_cobro,0,1,1,0,0.0
2020-11-29,10956,cellphone_recharge,0,1,0,1,150.0
2020-11-29,34888,point,1,0,0,1,6.66
2020-11-29,69545,send_money,0,1,0,0,0.0
2020-11-29,68446,cellphone_recharge,0,0,0,1,12.13
2020-11-29,96066,prepaid,0,1,0,1,54.27
2020-11-29,54806,link_cobro,0,0,0,1,19.1
2020-11-29,50869,point,0,2,0,0,0.0
2020-11-29,2248,link_cobro,0,0,0,1,81.81
2020-11-29,50210,prepaid,0,2,1,0,0.0
2020-11-29,58920,cellphone_recharge,0,4,0,2,656.64
2020-11-29,99411,link_cobro,0,0,0,1,97.81
2020-11-29,31877,link_cobro,0,2,0,0,0.0
2020-11-29,38086,point,0,0,0,3,11.26
2020-11-29,94726,point,0,1,0,1,2.24
2020-11-29,58338,point,0,1,0,2,165.24
2020-11-29,61010,send_money,0,0,0,1,0.22
2020-11-29,66082,transport,0,0,0,1,24.65
2020-11-29,62069,transport,1,1,0,0,0.0
2020-11-29,86804,link_cobro,0,0,0,1,61.49
2020-11-29,72524,send_money,0,1,1,3,163.22
2020-11-29,76922,link_cobro,0,0,0,1,87.36
2020-11-29,447,credits_consumer,1,1,0,0,0.0
2020-11-29,56395,transport,0,1,0,1,127.17
2020-11-29,57407,cellphone_recharge,0,0,0,1,56.71
2020-11-29,96684,credits_consumer,0,0,0,1,146.01
2020-11-29,8159,send_money,0,1,0,0,0.0
2020-11-29,57710,credits_consumer,0,0,0,2,69.4
2020-11-29,10175,send_money,1,1,0,0,0.0
2020-11-29,51173,cellphone_recharge,0,0,0,1,53.92
2020-11-29,6522,cellphone_recharge,1,0,0,1,65.21
2020-11-29,53933,prepaid,0,0,0,1,90.53
2020-11-29,62554,prepaid,0,1,0,1,5.59
2020-11-29,19733,link_cobro,0,1,0,0,0.0
2020-11-29,23840,transport,0,0,0,2,117.86
2020-11-29,73302,point,0,0,0,1,1.91
2020-11-29,28672,credits_consumer,0,1,1,1,112.88
2020-11-29,65617,link_cobro,0,1,0,1,17.64
2020-11-29,42626,prepaid,0,0,0,1,34.39
2020-11-29,60117,send_money,1,1,0,1,28.38
2020-11-29,62258,transport,0,1,0,0,0.0
2020-11-29,43104,credits_consumer,0,0,0,1,107.47
2020-11-29,28637,link_cobro,1,0,0,1,42.07
2020-11-29,12798,cellphone_recharge,0,0,0,1,15.01
2020-11-29,97070,credits_consumer,0,1,0,0,0.0
2020-11-29,75445,send_money,0,1,1,1,5.18
2020-11-29,36960,send_money,0,1,0,2,14.41
2020-11-29,36875,transport,0,1,0,2,18.8
2020-11-29,9263,transport,0,0,0,2,252.95
2020-11-29,35108,prepaid,0,1,1,1,167.13
2020-11-29,7872,cellphone_recharge,0,1,0,1,20.32
2020-11-29,28388,credits_consumer,0,0,0,1,0.57
2020-11-29,77447,cellphone_recharge,0,1,0,1,24.02
2020-11-29,45286,link_cobro,0,1,0,2,88.65
2020-11-29,67807,prepaid,0,1,0,0,0.0
2020-11-29,20786,prepaid,0,0,0,2,196.77
2020-11-29,66274,credits_consumer,1,0,0,1,60.27
2020-11-29,2536,point,0,2,0,1,29.98
2020-11-29,25989,transport,0,0,0,1,21.93
2020-11-29,17804,cellphone_recharge,0,0,0,1,86.27
2020-11-29,71504,prepaid,0,1,0,1,18.57
2020-11-29,32936,link_cobro,0,0,0,2,113.71
2020-11-29,11794,prepaid,0,2,0,1,50.38
2020-11-29,57123,point,0,0,0,1,64.93
2020-11-29,46388,send_money,0,1,0,1,35.4
2020-11-29,51500,cellphone_recharge,0,1,1,1,5.78
2020-11-29,51374,point,0,1,1,1,87.05
2020-11-29,77745,transport,0,0,0,1,0.26
2020-11-29,31819,point,0,0,0,2,1.92
2020-11-29,47285,cellphone_recharge,0,1,0,0,0.0
2020-11-29,43785,send_money,0,0,0,1,2.76
2020-11-29,93254,point,0,0,0,1,28.97
2020-11-29,53504,point,0,1,0,0,0.0
2020-11-29,87112,cellphone_recharge,0,1,1,1,24.45
2020-11-29,57635,transport,0,0,0,1,2.93
2020-11-29,46853,point,0,0,0,1,24.26
2020-11-29,98737,cellphone_recharge,0,0,0,1,81.79
2020-11-29,74465,credits_consumer,0,1,0,1,44.19
2020-11-29,46446,link_cobro,0,1,0,0,0.0
2020-11-29,16379,cellphone_recharge,0,1,0,0,0.0
2020-11-29,38789,transport,0,0,0,1,65.04
2020-11-29,40379,point,0,0,0,1,155.09
2020-11-29,63368,transport,0,0,0,2,85.88
2020-11-29,88200,send_money,0,1,0,0,0.0
2020-11-29,10896,cellphone_recharge,0,1,1,0,0.0
2020-11-29,13466,send_money,0,1,0,1,21.75
2020-11-29,80205,prepaid,0,0,0,1,72.42
2020-11-29,82837,cellphone_recharge,0,1,0,1,7.94
2020-11-29,45850,prepaid,0,0,0,1,110.47
2020-11-29,70557,transport,0,1,1,0,0.0
2020-11-29,26236,link_cobro,0,0,0,3,145.26
2020-11-29,28661,send_money,0,0,0,1,98.07
2020-11-29,12573,point,0,1,0,0,0.0
2020-11-29,43974,point,0,1,1,0,0.0
2020-11-29,69538,credits_consumer,0,1,0,1,17.86
2020-11-29,91741,credits_consumer,0,0,0,1,23.46
2020-11-29,70075,point,0,1,0,0,0.0
2020-11-29,79535,transport,0,0,0,1,45.45
2020-11-29,38367,link_cobro,0,0,0,1,54.62
2020-11-29,56395,credits_consumer,0,0,0,2,49.78
2020-11-29,42483,credits_consumer,0,0,0,1,94.56
2020-11-29,12500,cellphone_recharge,0,2,0,0,0.0
2020-11-29,74283,point,0,0,0,1,18.39
2020-11-29,13513,point,0,1,0,2,108.46
2020-11-29,92906,cellphone_recharge,0,0,0,1,110.04
2020-11-29,71632,credits_consumer,0,0,0,1,122.39
2020-11-29,67941,link_cobro,0,1,0,1,62.09
2020-11-29,47341,send_money,0,2,0,0,0.0
2020-11-29,15343,cellphone_recharge,0,0,0,2,22.52
2020-11-29,69201,prepaid,0,0,0,2,46.39
2020-11-29,39782,point,0,1,0,0,0.0
2020-11-29,20746,credits_consumer,1,1,0,0,0.0
2020-11-29,33977,credits_consumer,0,4,0,0,0.0
2020-11-29,87573,point,0,0,0,1,30.9
2020-11-29,28551,link_cobro,0,0,0,1,0.93
2020-11-29,20033,point,0,1,0,0,0.0
2020-11-29,59529,prepaid,0,1,1,7,172.82
2020-11-29,69952,link_cobro,0,0,0,1,22.57
2020-11-29,42202,point,0,1,0,1,14.52
2020-11-29,37861,prepaid,0,2,1,1,17.18
2020-11-29,63025,send_money,0,0,0,1,25.9
2020-11-29,79388,prepaid,0,1,0,0,0.0
2020-11-29,28558,link_cobro,0,1,0,0,0.0
2020-11-29,74038,cellphone_recharge,0,0,0,1,1.62
2020-11-29,97681,transport,0,0,0,1,96.06
2020-11-29,80157,credits_consumer,0,1,1,0,0.0
2020-11-29,70874,prepaid,0,1,0,0,0.0
2020-11-29,78060,send_money,0,1,0,0,0.0
2020-11-29,43020,credits_consumer,0,0,0,1,38.91
2020-11-29,5072,transport,0,0,0,2,2.57
2020-11-29,37149,credits_consumer,0,0,0,2,78.85
2020-11-29,98148,cellphone_recharge,0,1,0,0,0.0
2020-11-29,73327,prepaid,0,1,0,0,0.0
2020-11-29,70075,transport,0,1,0,1,134.87
2020-11-29,66371,credits_consumer,0,1,0,2,102.27
2020-11-29,53882,point,0,1,0,0,0.0
2020-11-29,35731,credits_consumer,0,1,0,0,0.0
2020-11-29,37591,transport,1,0,0,1,33.2
2020-11-29,95851,point,0,1,0,0,0.0
2020-11-29,40968,cellphone_recharge,0,0,0,3,68.44
2020-11-29,99691,prepaid,0,1,0,1,28.69
2020-11-29,5951,point,0,1,0,1,25.53
2020-11-29,65374,point,0,0,0,1,36.12
2020-11-29,48382,link_cobro,0,0,0,1,10.36
2020-11-29,64117,credits_consumer,1,3,0,2,451.02
2020-11-29,69289,point,0,0,0,3,250.37
2020-11-29,35649,credits_consumer,0,0,0,2,132.6
2020-11-29,28422,point,0,0,0,4,262.95
2020-11-29,74029,cellphone_recharge,1,0,0,2,43.92
2020-11-29,17949,credits_consumer,0,1,0,1,129.71
2020-11-29,3991,point,0,1,1,0,0.0
2020-11-29,78725,cellphone_recharge,0,0,0,2,150.01
2020-11-29,85093,transport,0,0,0,1,12.11
2020-11-29,68014,transport,0,0,0,1,16.98
2020-11-29,89054,prepaid,1,2,0,2,117.48
2020-11-29,92608,link_cobro,1,1,0,0,0.0
2020-11-29,33319,credits_consumer,0,0,0,1,41.38
2020-11-29,42307,prepaid,0,0,0,2,143.98
2020-11-29,51269,credits_consumer,0,1,0,0,0.0
2020-11-29,46580,transport,0,0,0,1,59.49
2020-11-29,53925,transport,0,0,0,3,205.14
2020-11-29,60756,prepaid,0,1,0,1,5.19
2020-11-29,59614,send_money,0,0,0,3,195.84
2020-11-29,91646,point,1,0,0,1,25.6
2020-11-29,4346,transport,0,1,1,2,29.73
2020-11-29,12209,send_money,0,1,0,2,135.99
2020-11-29,90052,cellphone_recharge,1,0,0,2,41.9
2020-11-29,29723,transport,0,0,0,1,84.46
2020-11-29,96923,point,0,1,0,0,0.0
2020-11-29,72675,point,0,1,0,2,24.92
2020-11-29,53532,send_money,0,0,0,2,50.93
2020-11-29,77089,credits_consumer,0,1,0,0,0.0
2020-11-29,20640,point,0,3,0,1,14.22
2020-11-29,35705,prepaid,0,0,0,1,13.09
2020-11-29,28880,prepaid,0,1,0,0,0.0
2020-11-29,82373,send_money,0,0,0,1,20.01
2020-11-29,67807,point,0,1,0,1,66.77
2020-11-29,88913,prepaid,0,0,0,1,41.72
2020-11-29,84639,prepaid,0,2,0,1,10.54
2020-11-29,77550,cellphone_recharge,0,1,0,3,137.52
2020-11-29,54414,transport,0,2,0,1,11.62
2020-11-29,54634,prepaid,0,1,0,2,96.7
2020-11-29,7660,point,0,0,0,1,78.33
2020-11-29,90580,point,0,0,0,2,185.35
2020-11-29,30398,prepaid,0,0,0,1,21.98
2020-11-29,81592,transport,0,0,0,1,2.4
2020-11-29,91022,prepaid,0,1,0,1,7.2
2020-11-29,2083,send_money,0,1,1,3,132.28
2020-11-29,11495,transport,0,0,0,1,129.51
2020-11-29,43131,prepaid,0,1,0,0,0.0
2020-11-29,86735,send_money,0,0,0,2,87.61
2020-11-29,8029,send_money,0,0,0,2,21.08
2020-11-29,48994,cellphone_recharge,1,1,0,0,0.0
2020-11-29,57422,prepaid,1,0,0,1,86.36
2020-11-29,21261,cellphone_recharge,0,1,0,0,0.0
2020-11-29,18380,prepaid,0,1,0,1,25.71
2020-11-29,39927,point,0,1,0,3,363.16
2020-11-29,72284,link_cobro,0,1,0,2,165.68
2020-11-29,83888,cellphone_recharge,0,0,0,3,287.05
2020-11-29,9598,cellphone_recharge,0,1,0,1,32.48
2020-11-29,50901,transport,0,0,0,3,253.3
2020-11-29,86297,credits_consumer,0,1,0,1,7.26
2020-11-29,4638,prepaid,0,0,0,2,60.14
2020-11-29,14700,credits_consumer,0,0,0,1,2.19
2020-11-29,2190,cellphone_recharge,0,0,0,1,60.09
2020-11-29,13972,send_money,0,1,0,1,36.55
2020-11-29,53032,point,0,0,0,2,218.38
2020-11-29,96950,cellphone_recharge,0,0,0,1,60.44
2020-11-29,83049,credits_consumer,0,1,0,0,0.0
2020-11-29,93799,prepaid,0,0,0,1,52.46
2020-11-29,5256,send_money,0,0,0,1,102.61
2020-11-29,2802,prepaid,0,0,0,2,100.46
2020-11-29,15358,credits_consumer,0,1,1,0,0.0
2020-11-29,92200,send_money,0,2,0,0,0.0
2020-11-29,31864,prepaid,0,2,1,0,0.0
2020-11-29,49155,credits_consumer,0,1,0,1,48.03
2020-11-29,17109,link_cobro,0,1,0,0,0.0
2020-11-29,68053,send_money,0,0,0,1,17.12
2020-11-29,40687,send_money,0,2,0,0,0.0
2020-11-29,5270,cellphone_recharge,0,1,0,1,38.22
2020-11-29,98060,cellphone_recharge,0,1,0,0,0.0
2020-11-29,26459,send_money,0,0,0,1,8.94
2020-11-29,61718,credits_consumer,0,2,0,2,119.72
2020-11-29,88959,transport,0,0,0,3,196.86
2020-11-29,56133,link_cobro,0,1,1,1,10.62
2020-11-29,80859,credits_consumer,0,1,0,1,10.36
2020-11-29,20117,point,0,1,0,0,0.0
2020-11-29,90516,point,0,0,0,1,8.69
2020-11-29,59661,transport,0,1,0,0,0.0
2020-11-29,76686,link_cobro,0,1,0,1,83.47
2020-11-29,91539,prepaid,0,1,0,0,0.0
2020-11-29,26384,link_cobro,0,0,0,1,34.96
2020-11-29,41273,credits_consumer,0,1,0,1,154.72
2020-11-29,3400,prepaid,0,1,0,3,310.04
2020-11-29,88394,credits_consumer,0,1,0,1,5.22
2020-11-29,12404,transport,0,1,0,1,28.53
2020-11-29,18943,send_money,0,0,0,1,12.69
2020-11-29,84747,transport,0,0,0,2,196.46
2020-11-29,66159,point,0,0,0,1,48.75
2020-11-29,85231,cellphone_recharge,0,0,0,1,13.63
2020-11-29,89493,cellphone_recharge,1,0,0,1,35.13
2020-11-29,54920,link_cobro,0,1,0,1,0.18
2020-11-29,6226,prepaid,0,3,0,2,194.43
2020-11-29,71524,transport,0,1,0,1,12.8
2020-11-29,46936,transport,0,0,0,1,68.99
2020-11-29,56407,send_money,0,1,0,1,86.79
2020-11-29,90614,credits_consumer,0,0,0,1,49.24
2020-11-29,13001,link_cobro,0,3,0,1,91.2
2020-11-29,86634,cellphone_recharge,0,0,0,1,18.49
2020-11-29,38732,cellphone_recharge,0,1,0,4,227.45
2020-11-29,51366,credits_consumer,0,2,0,0,0.0
2020-11-29,37574,cellphone_recharge,0,0,0,1,1.48
2020-11-29,81291,prepaid,0,1,0,0,0.0
2020-11-29,70760,cellphone_recharge,0,1,0,2,91.22
2020-11-29,63737,send_money,0,1,0,1,24.56
2020-11-29,4574,transport,0,0,0,1,1.35
2020-11-29,38810,link_cobro,0,2,0,1,3.62
2020-11-29,37861,credits_consumer,0,1,0,1,51.68
2020-11-29,77484,point,0,0,0,1,35.82
2020-11-29,70540,cellphone_recharge,0,1,0,2,185.19
2020-11-29,89909,send_money,0,1,1,3,244.4
2020-11-29,93231,link_cobro,0,3,0,1,40.41
2020-11-29,17208,cellphone_recharge,0,1,0,0,0.0
2020-11-29,40342,point,0,0,0,1,4.41
2020-11-29,72800,point,0,1,0,0,0.0
2020-11-29,84416,transport,0,4,0,1,97.2
2020-11-29,71196,credits_consumer,0,0,0,1,46.03
2020-11-29,7526,point,0,1,0,1,56.53
2020-11-29,91414,cellphone_recharge,0,0,0,1,14.31
2020-11-29,73978,prepaid,1,2,0,0,0.0
2020-11-29,92126,prepaid,0,1,0,0,0.0
2020-11-29,78818,point,0,2,0,0,0.0
2020-11-29,80736,credits_consumer,0,0,0,1,49.06
2020-11-29,29691,send_money,0,1,0,1,37.09
2020-11-29,32616,send_money,1,1,0,3,132.98
2020-11-29,61723,point,0,0,0,4,337.37
2020-11-29,78795,credits_consumer,0,0,0,1,58.49
2020-11-29,13167,link_cobro,0,0,0,2,94.75
2020-11-29,27570,send_money,0,1,0,1,22.25
2020-11-29,34122,prepaid,0,1,1,4,229.58
2020-11-29,56694,link_cobro,0,0,0,2,143.94
2020-11-29,25022,credits_consumer,0,1,0,3,104.23
2020-11-29,12668,prepaid,0,0,0,1,47.69
2020-11-29,96770,prepaid,0,1,0,1,99.64
2020-11-29,2646,credits_consumer,0,0,0,2,29.12
2020-11-29,93631,cellphone_recharge,0,1,0,2,161.83
2020-11-29,77962,credits_consumer,1,0,0,1,27.0
2020-11-29,13022,prepaid,0,1,0,1,114.56
2020-11-29,18162,point,0,1,0,0,0.0
2020-11-29,31793,credits_consumer,0,2,1,0,0.0
2020-11-29,58587,link_cobro,0,0,0,1,79.59
2020-11-29,11113,link_cobro,0,0,0,1,85.7
2020-11-29,68002,prepaid,0,1,0,2,64.88
2020-11-29,20084,transport,0,2,0,1,157.7
2020-11-29,88251,transport,0,1,0,2,46.96
2020-11-29,84207,transport,1,0,0,1,11.45
2020-11-29,67835,transport,0,0,0,2,66.93
2020-11-29,78552,point,0,1,0,2,31.72
2020-11-29,85798,cellphone_recharge,1,1,0,0,0.0
2020-11-29,89922,credits_consumer,0,0,0,1,32.3
2020-11-29,97703,link_cobro,0,0,0,1,27.03
2020-11-29,62640,credits_consumer,0,1,0,3,98.65
2020-11-29,16385,credits_consumer,0,2,1,2,159.52
2020-11-29,50763,prepaid,0,0,0,1,19.71
2020-11-29,53933,transport,1,0,0,2,134.56
2020-11-29,44116,transport,0,1,0,0,0.0
2020-11-29,71741,transport,0,0,0,2,56.05
2020-11-29,34281,link_cobro,0,2,0,1,233.16
2020-11-29,78675,point,0,2,0,1,201.84
2020-11-29,75077,link_cobro,0,0,0,1,0.76
2020-11-29,24961,transport,0,0,0,1,48.37
2020-11-29,93799,cellphone_recharge,0,0,0,1,78.6
2020-11-29,86659,point,0,1,0,1,62.31
2020-11-29,5581,send_money,0,1,0,2,119.42
2020-11-29,2712,cellphone_recharge,0,0,0,1,25.68
2020-11-29,45760,credits_consumer,0,0,0,2,224.13
2020-11-29,11754,send_money,0,1,0,0,0.0
2020-11-29,47062,credits_consumer,0,0,0,3,246.8
2020-11-29,6340,point,0,3,0,1,355.08
2020-11-29,34632,cellphone_recharge,0,1,1,1,146.7
2020-11-29,74562,credits_consumer,0,0,0,1,23.84
2020-11-29,1246,point,0,0,0,2,157.88
2020-11-29,20786,cellphone_recharge,0,0,0,1,4.62
2020-11-29,69826,point,0,3,0,3,451.32
2020-11-29,12540,point,0,0,0,2,21.66
2020-11-29,32081,link_cobro,0,1,0,0,0.0
2020-11-29,80216,link_cobro,0,1,0,0,0.0
2020-11-29,81802,send_money,0,1,0,0,0.0
2020-11-29,69809,link_cobro,0,0,0,1,43.82
2020-11-29,43974,prepaid,0,2,0,0,0.0
2020-11-29,38388,point,1,1,0,0,0.0
2020-11-29,45805,transport,0,1,0,0,0.0
2020-11-29,701,link_cobro,0,1,0,0,0.0
2020-11-29,68282,send_money,0,2,0,1,28.76
2020-11-29,68881,point,0,0,0,1,7.24
2020-11-29,54603,link_cobro,1,1,0,0,0.0
2020-11-29,44152,credits_consumer,0,0,0,1,7.3
2020-11-29,25273,point,0,1,0,0,0.0
2020-11-29,77520,point,0,1,1,0,0.0
2020-11-29,83888,point,0,0,0,1,21.67
2020-11-29,32817,send_money,1,1,0,0,0.0
2020-11-29,56032,prepaid,0,1,0,0,0.0
2020-11-29,78556,point,0,0,0,1,13.98
2020-11-29,41920,point,0,0,0,2,78.55
2020-11-29,28976,point,0,1,0,0,0.0
2020-11-29,41960,prepaid,0,1,0,2,53.2
2020-11-29,28233,prepaid,0,1,0,2,55.81
2020-11-29,93117,prepaid,0,1,1,0,0.0
2020-11-29,35274,credits_consumer,0,1,0,1,56.35
2020-11-29,74960,cellphone_recharge,0,0,0,1,59.07
2020-11-29,95146,point,1,0,0,1,36.99
2020-11-29,2692,link_cobro,0,1,0,0,0.0
2020-11-29,22709,prepaid,0,0,0,1,59.56
2020-11-29,16985,cellphone_recharge,0,0,0,1,38.69
2020-11-29,40024,link_cobro,0,0,0,1,2.52
2020-11-29,80511,cellphone_recharge,1,0,0,2,117.93
2020-11-29,48988,link_cobro,0,0,0,3,269.59
2020-11-29,49083,prepaid,0,1,0,0,0.0
2020-11-29,6567,link_cobro,0,2,1,1,8.72
2020-11-29,13256,send_money,1,0,0,5,235.29
2020-11-29,83327,point,0,0,0,2,28.77
2020-11-29,70654,point,0,0,0,2,68.2
2020-11-29,45946,link_cobro,0,1,1,0,0.0
2020-11-29,34109,send_money,0,2,0,0,0.0
2020-11-29,22141,cellphone_recharge,0,1,0,1,37.28
2020-11-29,73131,link_cobro,0,0,0,1,69.58
2020-11-29,12617,point,0,0,0,2,16.39
2020-11-29,45226,send_money,0,0,0,2,130.27
2020-11-29,17622,send_money,0,1,0,0,0.0
2020-11-29,46607,point,1,1,0,0,0.0
2020-11-29,49948,point,0,2,0,0,0.0
2020-11-29,58157,prepaid,0,0,0,2,127.31
2020-11-29,72691,credits_consumer,0,1,0,1,61.15
2020-11-29,45062,prepaid,0,1,0,2,179.1
2020-11-29,96153,cellphone_recharge,0,0,0,2,71.6
2020-11-29,13859,credits_consumer,0,1,0,0,0.0
2020-11-29,18718,point,0,1,1,0,0.0
2020-11-29,32681,send_money,0,1,0,0,0.0
2020-11-29,10699,cellphone_recharge,0,0,0,1,29.02
2020-11-29,6930,cellphone_recharge,0,0,0,1,108.26
2020-11-29,63296,point,0,2,0,0,0.0
2020-11-29,55773,transport,0,1,0,0,0.0
2020-11-29,37180,send_money,0,0,0,2,199.28
2020-11-29,9384,transport,0,0,0,2,169.76
2020-11-29,11718,send_money,0,0,0,1,3.77
2020-11-29,15672,send_money,0,0,0,2,128.06
2020-11-29,89865,send_money,1,1,0,0,0.0
2020-11-29,42591,transport,0,2,2,0,0.0
2020-11-29,70808,cellphone_recharge,0,1,0,0,0.0
2020-11-29,56018,point,0,1,0,2,44.46
2020-11-29,83093,transport,0,1,1,1,65.43
2020-11-29,93073,send_money,0,2,1,1,88.76
2020-11-29,85240,cellphone_recharge,0,0,0,1,9.78
2020-11-29,3158,transport,0,0,0,1,36.1
2020-11-29,83873,send_money,0,0,0,2,20.02
2020-11-29,9803,point,1,1,0,2,170.4
2020-11-29,32934,prepaid,0,1,0,0,0.0
2020-11-29,25827,credits_consumer,0,0,0,1,1.01
2020-11-29,14026,point,0,1,0,2,267.69
2020-11-29,86310,send_money,0,0,0,3,271.87
2020-11-29,49796,send_money,0,1,0,0,0.0
2020-11-29,63533,link_cobro,0,0,0,1,10.18
2020-11-29,67251,point,0,0,0,1,22.43
2020-11-29,4887,transport,0,0,0,1,64.21
2020-11-29,70536,send_money,1,0,0,1,58.75
2020-11-29,40894,point,0,0,0,2,34.81
2020-11-29,23252,transport,0,0,0,2,52.41
2020-11-29,1503,point,0,2,0,2,139.24
2020-11-29,8278,send_money,0,1,0,2,66.59
2020-11-29,28636,point,0,3,0,1,171.03
2020-11-29,745,send_money,0,0,0,1,142.14
2020-11-29,77138,send_money,0,0,0,1,83.72
2020-11-29,73302,link_cobro,0,0,0,2,123.31
2020-11-29,71855,link_cobro,0,0,0,1,72.16
2020-11-29,42121,send_money,0,0,0,2,106.25
2020-11-29,78620,credits_consumer,0,1,0,1,12.77
2020-11-29,99614,link_cobro,0,2,1,2,287.48
2020-11-29,7056,cellphone_recharge,0,0,0,3,103.82
2020-11-29,66903,send_money,0,1,1,1,156.03
2020-11-29,43490,link_cobro,0,1,1,2,34.16
2020-11-29,47200,prepaid,0,1,0,0,0.0
2020-11-29,99416,transport,1,0,0,4,87.42
2020-11-29,78094,transport,1,1,0,0,0.0
2020-11-29,54554,credits_consumer,0,0,0,2,123.39
2020-11-29,48382,send_money,0,0,0,1,75.69
2020-11-29,55410,credits_consumer,0,0,0,1,100.4
2020-11-29,69568,point,0,1,0,0,0.0
2020-11-29,25910,link_cobro,1,1,0,2,60.05
2020-11-29,39941,send_money,0,1,0,0,0.0
2020-11-29,90106,send_money,0,0,0,1,2.45
2020-11-29,97023,cellphone_recharge,0,2,1,2,92.54
2020-11-29,69808,cellphone_recharge,1,1,0,1,145.64
2020-11-29,17121,send_money,0,1,0,0,0.0
2020-11-29,42564,point,0,1,0,2,66.36
2020-11-29,50683,credits_consumer,0,0,0,2,60.31
2020-11-29,94061,cellphone_recharge,0,1,0,0,0.0
2020-11-29,23658,cellphone_recharge,0,1,0,1,61.57
2020-11-29,71454,credits_consumer,1,1,0,1,5.24
2020-11-29,31413,send_money,1,1,0,1,48.59
2020-11-29,37855,point,0,1,0,1,101.7
2020-11-29,70492,cellphone_recharge,0,1,0,1,82.32
2020-11-29,11011,point,0,1,0,0,0.0
2020-11-29,8236,link_cobro,0,1,0,0,0.0
2020-11-29,31055,link_cobro,0,0,0,1,55.37
2020-11-29,43716,send_money,0,1,0,1,67.36
2020-11-29,2408,cellphone_recharge,0,2,0,0,0.0
2020-11-29,38367,send_money,0,1,0,1,163.87
2020-11-29,4188,cellphone_recharge,0,0,0,1,80.6
2020-11-29,27013,link_cobro,0,1,0,0,0.0
2020-11-29,53865,cellphone_recharge,0,0,0,2,133.43
2020-11-29,39665,prepaid,0,1,0,0,0.0
2020-11-29,67254,cellphone_recharge,0,1,0,1,63.69
2020-11-29,56579,credits_consumer,0,0,0,1,33.95
2020-11-29,67515,credits_consumer,0,1,0,1,32.46
2020-11-29,31856,link_cobro,0,1,0,2,120.51
2020-11-29,3614,credits_consumer,0,2,1,0,0.0
2020-11-29,97107,link_cobro,0,0,0,1,27.37
2020-11-29,5300,credits_consumer,0,0,0,1,46.76
2020-11-29,40068,cellphone_recharge,0,1,0,0,0.0
2020-11-29,21890,transport,0,1,1,0,0.0
2020-11-29,24731,point,0,1,0,0,0.0
2020-11-29,81651,cellphone_recharge,0,0,0,1,137.14
2020-11-29,47464,credits_consumer,0,1,0,0,0.0
2020-11-29,6812,cellphone_recharge,0,2,0,0,0.0
2020-11-29,33284,transport,0,1,0,1,68.28
2020-11-29,84848,prepaid,0,0,0,1,35.79
2020-11-29,61643,point,0,0,0,1,141.97
2020-11-29,70588,link_cobro,0,0,0,1,30.0
2020-11-29,92879,cellphone_recharge,1,1,0,0,0.0
2020-11-29,50941,link_cobro,0,2,0,4,189.34
2020-11-29,16253,point,1,1,0,1,48.94
2020-11-29,57072,transport,0,1,0,2,32.92
2020-11-29,40796,prepaid,0,1,0,0,0.0
2020-11-29,3819,point,0,2,1,0,0.0
2020-11-29,46373,cellphone_recharge,0,0,0,1,1.4
2020-11-29,16142,prepaid,1,1,0,2,194.73
2020-11-29,97695,transport,0,1,0,3,349.27
2020-11-29,62703,prepaid,0,1,0,0,0.0
2020-11-29,55800,credits_consumer,0,2,1,0,0.0
2020-11-29,26413,point,0,0,0,2,4.16
2020-11-29,18239,prepaid,0,0,0,1,104.91
2020-11-29,19094,send_money,0,1,0,2,231.82
2020-11-29,69563,link_cobro,1,2,0,1,63.12
2020-11-29,14495,point,0,1,0,2,156.56
2020-11-29,10781,transport,1,0,0,1,7.38
2020-11-29,21336,link_cobro,0,1,0,2,78.61
2020-11-29,72128,send_money,0,0,0,2,52.54
2020-11-29,43020,send_money,0,1,0,2,177.93
2020-11-29,14641,link_cobro,0,1,0,3,279.07
2020-11-29,6949,link_cobro,0,1,0,1,73.0
2020-11-29,65430,prepaid,0,0,0,1,9.2
2020-11-29,66672,prepaid,0,1,0,0,0.0
2020-11-29,1758,cellphone_recharge,0,1,0,0,0.0
2020-11-29,99887,point,0,1,0,2,24.73
2020-11-29,92244,send_money,0,0,0,2,36.04
2020-11-29,54894,credits_consumer,0,0,0,2,111.44
2020-11-29,33909,point,0,0,0,3,138.5
2020-11-29,19956,send_money,0,0,0,1,92.47
2020-11-29,33830,credits_consumer,0,2,1,0,0.0
2020-11-29,30475,send_money,0,0,0,1,121.25
2020-11-29,50634,point,0,0,0,3,18.67
